time,pitch,velocity,m1,m2,m3,m4
116470,2.67,2.91,896,896,896,896
116480,2.7,2.57,896,896,896,896
116490,2.72,2.13,896,896,896,896
116500,2.74,2.57,896,896,896,896
116510,2.77,2.24,896,896,896,896
116520,2.79,2.69,896,896,896,896
116530,2.81,1.57,896,896,896,896
116540,2.82,0.78,896,896,896,896
116550,2.83,0.11,896,896,896,896
116560,2.83,-1.01,896,896,896,896
116570,2.81,-2.13,896,896,896,896
116580,2.79,-2.46,896,896,896,896
116590,2.76,-2.57,896,896,896,896
116600,2.73,-3.13,896,896,896,896
116610,2.7,-4.25,896,896,896,896
116620,2.65,-5.26,896,896,896,896
116630,2.59,-5.93,896,896,896,896
116640,2.53,-6.04,896,896,896,896
116650,2.47,-5.6,896,896,896,896
116660,2.42,-6.15,896,896,896,896
116670,2.35,-6.83,896,896,896,896
116680,2.27,-7.5,896,896,896,896
116690,2.2,-8.17,896,896,896,896
116700,2.11,-8.06,896,896,896,896
116710,2.04,-7.95,896,896,896,896
116720,1.96,-8.28,896,896,896,896
116730,1.87,-8.28,896,896,896,896
116740,1.79,-8.5,896,896,896,896
116750,1.7,-8.73,896,896,896,896
116760,1.61,-8.84,896,896,896,896
116770,1.52,-8.06,896,896,896,896
116780,1.45,-7.61,896,896,896,896
116790,1.37,-6.6,896,896,896,896
116800,1.31,-6.6,896,896,896,896
116810,1.24,-7.05,896,896,896,896
116820,1.17,-7.39,896,896,896,896
116830,1.09,-7.16,896,896,896,896
116840,1.02,-6.38,896,896,896,896
116850,0.97,-5.82,896,896,896,896
116860,0.91,-4.81,896,896,896,896
116870,0.86,-5.26,896,896,896,896
116880,0.81,-5.26,896,896,896,896
116890,0.75,-5.37,896,896,896,896
116900,0.7,-5.15,896,896,896,896
116910,0.66,-4.03,896,896,896,896
116920,0.62,-3.69,896,896,896,896
116930,0.59,-2.8,896,896,896,896
116940,0.57,-1.12,896,896,896,896
116950,0.56,-0.9,896,896,896,896
116960,0.55,-0.78,896,896,896,896
116970,0.54,-1.12,896,896,896,896
116980,0.53,0.0,896,896,896,896
116990,0.54,0.0,896,896,896,896
117000,0.54,1.23,896,896,896,896
117010,0.56,1.9,896,896,896,896
117020,0.58,1.9,896,896,896,896
117030,0.6,2.13,896,896,896,896
117040,0.62,2.8,896,896,896,896
117050,0.66,4.03,896,896,896,896
117060,0.71,5.15,896,896,896,896
117070,0.77,5.37,896,896,896,896
117080,0.81,5.15,896,896,896,896
117090,0.86,5.15,896,896,896,896
117100,0.92,5.26,896,896,896,896
117110,0.98,5.93,896,896,896,896
117120,1.04,5.71,896,896,896,896
117130,1.1,6.04,896,896,896,896
117140,1.15,6.27,896,896,896,896
117150,1.22,5.82,896,896,896,896
117160,1.28,5.37,896,896,896,896
117170,1.33,5.6,896,896,896,896
117180,1.39,5.71,896,896,896,896
117190,1.45,5.6,896,896,896,896
117200,1.5,5.6,896,896,896,896
117210,1.56,5.37,896,896,896,896
117220,1.61,5.04,896,896,896,896
117230,1.66,5.37,896,896,896,896
117240,1.72,5.26,896,896,896,896
117250,1.78,6.49,896,896,896,896
117260,1.85,7.05,896,896,896,896
117270,1.91,7.05,896,896,896,896
117280,1.99,5.82,896,896,896,896
117290,2.04,5.93,896,896,896,896
117300,2.1,5.37,896,896,896,896
117310,2.16,5.48,896,896,896,896
117320,2.21,5.71,896,896,896,896
117330,2.27,5.04,896,896,896,896
117340,2.32,4.81,896,896,896,896
117350,2.37,4.7,896,896,896,896
117360,2.42,4.81,896,896,896,896
117370,2.47,5.37,896,896,896,896
117380,2.53,5.93,896,896,896,896
117390,2.59,4.81,896,896,896,896
117400,2.63,3.58,896,896,896,896
117410,2.66,2.91,896,896,896,896
117420,2.69,3.58,896,896,896,896
117430,2.73,3.02,896,896,896,896
117440,2.76,3.02,896,896,896,896
117450,2.79,2.69,896,896,896,896
117460,2.81,1.45,896,896,896,896
117470,2.83,1.01,896,896,896,896
117480,2.84,0.34,896,896,896,896
117490,2.84,-0.11,896,896,896,896
117500,2.83,-0.67,896,896,896,896
117510,2.83,-1.12,896,896,896,896
117520,2.82,-1.34,896,896,896,896
117530,2.8,-1.9,896,896,896,896
117540,2.78,-2.24,896,896,896,896
117550,2.75,-3.47,896,896,896,896
117560,2.73,-2.46,896,896,896,896
117570,2.7,-2.69,896,896,896,896
117580,2.67,-3.58,896,896,896,896
117590,2.64,-3.8,896,896,896,896
117600,2.6,-3.13,896,896,896,896
117610,2.58,-3.47,896,896,896,896
117620,2.54,-3.13,896,896,896,896
117630,2.52,-3.02,896,896,896,896
117640,2.48,-3.25,896,896,896,896
117650,2.45,-3.69,896,896,896,896
117660,2.42,-3.47,896,896,896,896
117670,2.38,-3.92,896,896,896,896
117680,2.34,-3.8,896,896,896,896
117690,2.3,-4.03,896,896,896,896
117700,2.26,-4.7,896,896,896,896
117710,2.21,-6.04,896,896,896,896
117720,2.15,-5.82,896,896,896,896
117730,2.09,-6.04,896,896,896,896
117740,2.04,-5.48,896,896,896,896
117750,1.97,-6.27,896,896,896,896
117760,1.92,-6.83,896,896,896,896
117770,1.84,-7.39,896,896,896,896
117780,1.78,-7.16,896,896,896,896
117790,1.71,-6.83,896,896,896,896
117800,1.64,-7.16,896,896,896,896
117810,1.57,-7.39,896,896,896,896
117820,1.49,-7.61,896,896,896,896
117830,1.41,-8.17,896,896,896,896
117840,1.34,-8.28,896,896,896,896
117850,1.26,-7.5,896,896,896,896
117860,1.18,-7.39,896,896,896,896
117870,1.11,-7.05,896,896,896,896
117880,1.04,-6.94,896,896,896,896
117890,0.97,-6.49,896,896,896,896
117900,0.92,-6.27,896,896,896,896
117910,0.85,-5.93,896,896,896,896
117920,0.81,-4.81,896,896,896,896
117930,0.76,-5.26,896,896,896,896
117940,0.71,-5.26,896,896,896,896
117950,0.66,-4.36,896,896,896,896
117960,0.62,-4.48,896,896,896,896
117970,0.58,-4.14,896,896,896,896
117980,0.55,-3.13,896,896,896,896
117990,0.52,-3.25,896,896,896,896
118000,0.49,-2.35,896,896,896,896
118010,0.47,-1.79,896,896,896,896
118020,0.46,-0.78,896,896,896,896
118030,0.45,-1.01,896,896,896,896
118040,0.45,-0.56,896,896,896,896
118050,0.45,-0.11,896,896,896,896
118060,0.45,0.67,896,896,896,896
118070,0.47,1.45,896,896,896,896
118080,0.49,2.46,896,896,896,896
118090,0.52,2.8,896,896,896,896
118100,0.56,3.58,896,896,896,896
118110,0.6,5.04,896,896,896,896
118120,0.66,5.71,896,896,896,896
118130,0.72,6.94,896,896,896,896
118140,0.8,7.83,896,896,896,896
118150,0.88,8.28,896,896,896,896
118160,0.97,7.61,896,896,896,896
118170,1.04,7.5,896,896,896,896
118180,1.12,8.28,896,896,896,896
118190,1.21,8.28,896,896,896,896
118200,1.29,8.06,896,896,896,896
118210,1.38,8.17,896,896,896,896
118220,1.45,7.05,896,896,896,896
118230,1.52,6.71,896,896,896,896
118240,1.59,6.83,896,896,896,896
118250,1.67,7.39,896,896,896,896
118260,1.74,7.83,896,896,896,896
118270,1.83,7.83,896,896,896,896
118280,1.9,7.16,896,896,896,896
118290,1.98,6.83,896,896,896,896
118300,2.05,7.39,896,896,896,896
118310,2.12,7.39,896,896,896,896
118320,2.19,7.16,896,896,896,896
118330,2.26,6.38,896,896,896,896
118340,2.33,5.6,896,896,896,896
118350,2.38,5.6,896,896,896,896
118360,2.44,5.37,896,896,896,896
118370,2.5,5.48,896,896,896,896
118380,2.56,5.71,896,896,896,896
118390,2.61,4.59,896,896,896,896
118400,2.65,3.36,896,896,896,896
118410,2.68,2.24,896,896,896,896
118420,2.7,2.01,896,896,896,896
118430,2.72,1.79,896,896,896,896
118440,2.74,1.68,896,896,896,896
118450,2.75,0.22,896,896,896,896
118460,2.75,-0.34,896,896,896,896
118470,2.75,-1.23,896,896,896,896
118480,2.73,-1.12,896,896,896,896
118490,2.72,-1.23,896,896,896,896
118500,2.71,-1.34,896,896,896,896
118510,2.7,-1.34,896,896,896,896
118520,2.69,-2.46,896,896,896,896
118530,2.66,-3.02,896,896,896,896
118540,2.63,-2.91,896,896,896,896
118550,2.6,-3.36,896,896,896,896
118560,2.57,-3.47,896,896,896,896
118570,2.53,-4.03,896,896,896,896
118580,2.49,-4.59,896,896,896,896
118590,2.44,-5.26,896,896,896,896
118600,2.39,-5.48,896,896,896,896
118610,2.33,-5.37,896,896,896,896
118620,2.28,-5.82,896,896,896,896
118630,2.22,-6.49,896,896,896,896
118640,2.15,-6.15,896,896,896,896
118650,2.1,-6.27,896,896,896,896
118660,2.03,-6.6,896,896,896,896
118670,1.97,-6.94,896,896,896,896
118680,1.9,-6.49,896,896,896,896
118690,1.84,-6.04,896,896,896,896
118700,1.78,-5.26,896,896,896,896
118710,1.73,-5.04,896,896,896,896
118720,1.68,-5.37,896,896,896,896
118730,1.62,-5.93,896,896,896,896
118740,1.56,-5.48,896,896,896,896
118750,1.52,-5.26,896,896,896,896
118760,1.47,-4.25,896,896,896,896
118770,1.43,-4.03,896,896,896,896
118780,1.39,-4.36,896,896,896,896
118790,1.34,-5.15,896,896,896,896
118800,1.3,-4.36,896,896,896,896
118810,1.26,-3.36,896,896,896,896
118820,1.23,-2.46,896,896,896,896
118830,1.21,-1.9,896,896,896,896
118840,1.19,-2.13,896,896,896,896
118850,1.17,-2.01,896,896,896,896
118860,1.15,-2.57,896,896,896,896
118870,1.12,-2.57,896,896,896,896
118880,1.1,-1.79,896,896,896,896
118890,1.09,-0.78,896,896,896,896
118900,1.08,-0.45,896,896,896,896
118910,1.08,-0.34,896,896,896,896
118920,1.08,-0.11,896,896,896,896
118930,1.08,0.11,896,896,896,896
118940,1.09,0.56,896,896,896,896
118950,1.1,1.45,896,896,896,896
118960,1.12,1.9,896,896,896,896
118970,1.14,2.57,896,896,896,896
118980,1.17,2.69,896,896,896,896
118990,1.2,3.02,896,896,896,896
119000,1.23,4.14,896,896,896,896
119010,1.28,4.92,896,896,896,896
119020,1.33,6.38,896,896,896,896
119030,1.41,7.5,896,896,896,896
119040,1.49,8.28,896,896,896,896
119050,1.57,8.06,896,896,896,896
119060,1.65,8.17,896,896,896,896
119070,1.73,8.39,896,896,896,896
119080,1.82,8.73,896,896,896,896
119090,1.91,8.73,896,896,896,896
119100,2.0,8.62,896,896,896,896
119110,1.28,-1.68,915,399,771,878
119120,1.26,-1.45,915,399,771,878
119130,1.23,-1.23,915,399,771,878
119140,1.23,-1.23,915,399,771,878
119150,1.22,-0.9,915,399,771,878
119160,1.21,-0.78,915,399,771,878
119170,1.2,-0.45,915,399,771,878
119180,1.2,-0.22,915,399,771,878
119190,1.2,0.11,915,399,771,878
119200,1.21,0.34,915,399,771,878
119210,1.21,0.9,915,399,771,878
119220,1.22,1.45,915,399,771,878
119230,1.24,1.57,915,399,771,878
119240,1.26,2.01,915,399,771,878
119250,1.28,2.35,915,399,771,878
119260,1.31,2.91,915,399,771,878
119270,1.33,2.91,915,399,771,878
119280,1.37,3.25,915,399,771,878
119290,1.39,3.47,915,399,771,878
119300,1.44,3.02,915,399,771,878
119310,1.46,2.69,915,399,771,878
119320,1.49,2.24,915,399,771,878
119330,1.5,1.68,915,399,771,878
119340,1.52,1.12,915,399,771,878
119350,1.53,0.78,915,399,771,878
119360,1.53,-1.01,915,399,771,878
119370,1.52,-1.12,915,399,771,878
119380,1.5,-2.13,915,399,771,878
119390,1.47,-4.03,915,399,771,878
119400,1.42,-4.7,915,399,771,878
119410,1.37,-5.82,915,399,771,878
119420,1.3,-7.39,915,399,771,878
119430,1.22,-9.74,915,399,771,878
119440,1.12,-10.52,915,399,771,878
119450,1.01,-12.09,915,399,771,878
119460,0.88,-13.76,915,399,771,878
119470,0.73,-14.88,915,399,771,878
119480,0.58,-16.45,915,399,771,878
119490,0.41,-18.02,915,399,771,878
119500,0.21,-19.7,915,399,771,878
119510,0.02,-20.93,915,399,771,878
119520,-0.21,-22.05,915,399,771,878
119530,-0.42,-23.28,915,399,771,878
119540,-0.68,-23.72,915,399,771,878
119550,-0.91,-24.62,915,399,771,878
119560,-1.15,-26.19,915,399,771,878
119570,-1.42,-26.97,915,399,771,878
119580,-1.7,-28.09,915,399,771,878
119590,-1.98,-28.98,915,399,771,878
119600,-2.27,-29.54,915,399,771,878
119610,-2.57,-30.55,915,399,771,878
119620,-2.89,-31.0,915,399,771,878
119630,-3.21,-31.33,915,399,771,878
119640,-3.51,-31.89,915,399,771,878
119650,-3.84,-32.68,915,399,771,878
119660,-4.15,-32.79,915,399,771,878
119670,-4.48,-32.79,915,399,771,878
119680,-4.81,-33.12,915,399,771,878
119690,-5.14,-32.9,915,399,771,878
119700,-5.47,-32.23,915,399,771,878
119710,-5.79,-31.89,915,399,771,878
119720,-6.11,-32.01,915,399,771,878
119730,-6.42,-31.78,915,399,771,878
119740,-6.74,-31.0,915,399,771,878
119750,-7.05,-29.99,915,399,771,878
119760,-7.33,-28.98,915,399,771,878
119770,-7.64,-28.09,915,399,771,878
119780,-7.9,-27.08,915,399,771,878
119790,-8.17,-25.96,915,399,771,878
119800,-8.42,-24.62,915,399,771,878
119810,-8.67,-22.6,915,399,771,878
119820,-8.87,-20.93,915,399,771,878
119830,-9.09,-19.36,915,399,771,878
119840,-9.26,-18.02,915,399,771,878
119850,-9.44,-16.9,915,399,771,878
119860,-9.6,-15.11,915,399,771,878
119870,-9.74,-13.43,915,399,771,878
119880,-9.87,-12.42,915,399,771,878
119890,-9.99,-10.63,915,399,771,878
119900,-10.08,-8.39,915,399,771,878
119910,-10.15,-5.93,915,399,771,878
119920,-10.21,-4.14,915,399,771,878
119930,-10.24,-2.8,915,399,771,878
119940,-10.25,-0.22,915,399,771,878
119950,-10.25,1.57,915,399,771,878
119960,-10.22,3.25,915,399,771,878
119970,-10.17,5.71,915,399,771,878
119980,-10.11,7.61,915,399,771,878
119990,-10.02,9.06,915,399,771,878
120000,-9.92,11.3,915,399,771,878
120010,-9.8,12.65,915,399,771,878
120020,-9.66,14.21,915,399,771,878
120030,-9.52,15.33,915,399,771,878
120040,-9.36,17.01,915,399,771,878
120050,-9.17,18.24,915,399,771,878
120060,-8.99,19.36,915,399,771,878
120070,-8.8,20.93,915,399,771,878
120080,-8.57,22.38,915,399,771,878
120090,-8.34,23.72,915,399,771,878
120100,-8.09,24.84,915,399,771,878
120110,-7.84,25.63,915,399,771,878
120120,-7.58,26.52,915,399,771,878
120130,-7.31,26.86,915,399,771,878
120140,-7.05,27.08,915,399,771,878
120150,-6.77,26.86,915,399,771,878
120160,-6.5,26.86,915,399,771,878
120170,-6.23,27.19,915,399,771,878
120180,-5.95,27.31,915,399,771,878
120190,-5.68,27.64,915,399,771,878
120200,-5.41,27.64,915,399,771,878
120210,-5.13,27.31,915,399,771,878
120220,-4.85,27.31,915,399,771,878
120230,-4.59,26.3,915,399,771,878
120240,-4.33,25.51,915,399,771,878
120250,-4.07,24.62,915,399,771,878
120260,-3.83,23.95,915,399,771,878
120270,-3.59,22.83,915,399,771,878
120280,-3.37,21.82,915,399,771,878
120290,-3.16,21.04,915,399,771,878
120300,-2.95,20.14,915,399,771,878
120310,-2.75,19.58,915,399,771,878
120320,-2.55,18.8,915,399,771,878
120330,-2.38,17.23,915,399,771,878
120340,-2.2,17.01,915,399,771,878
120350,-2.03,15.55,915,399,771,878
120360,-1.89,14.21,915,399,771,878
120370,-1.75,13.54,915,399,771,878
120380,-1.62,12.2,915,399,771,878
120390,-1.5,10.74,915,399,771,878
120400,-1.4,9.29,915,399,771,878
120410,-1.32,8.17,915,399,771,878
120420,-1.24,6.83,915,399,771,878
120430,-1.18,5.71,915,399,771,878
120440,-1.13,4.48,915,399,771,878
120450,-1.09,2.24,915,399,771,878
120460,-1.07,1.01,915,399,771,878
120470,-1.06,-0.22,915,399,771,878
120480,-1.08,-1.34,915,399,771,878
120490,-1.09,-2.69,915,399,771,878
120500,-1.13,-4.36,915,399,771,878
120510,-1.18,-5.6,915,399,771,878
120520,-1.24,-7.39,915,399,771,878
120530,-1.32,-8.62,915,399,771,878
120540,-1.41,-9.85,915,399,771,878
120550,-1.51,-10.3,915,399,771,878
120560,-1.62,-10.85,915,399,771,878
120570,-1.73,-11.86,915,399,771,878
120580,-1.85,-12.42,915,399,771,878
120590,-1.98,-13.54,915,399,771,878
120600,-2.11,-14.1,915,399,771,878
120610,-2.25,-14.21,915,399,771,878
120620,-2.41,-15.33,915,399,771,878
120630,-2.56,-15.33,915,399,771,878
120640,-2.72,-15.89,915,399,771,878
120650,-2.87,-16.67,915,399,771,878
120660,-3.04,-17.12,915,399,771,878
120670,-3.22,-18.02,915,399,771,878
120680,-3.41,-18.46,915,399,771,878
120690,-3.58,-19.47,915,399,771,878
120700,-3.79,-19.36,915,399,771,878
120710,-3.97,-19.14,915,399,771,878
120720,-4.17,-19.25,915,399,771,878
120730,-4.36,-18.91,915,399,771,878
120740,-4.56,-19.58,915,399,771,878
120750,-4.74,-18.91,915,399,771,878
120760,-4.93,-18.58,915,399,771,878
120770,-5.1,-18.02,915,399,771,878
120780,-5.3,-17.12,915,399,771,878
120790,-5.46,-16.79,915,399,771,878
120800,-5.62,-16.23,915,399,771,878
120810,-5.78,-15.67,915,399,771,878
120820,-5.94,-14.88,915,399,771,878
120830,-6.08,-15.0,915,399,771,878
120840,-6.24,-15.11,915,399,771,878
120850,-6.38,-13.88,915,399,771,878
120860,-6.52,-13.43,915,399,771,878
120870,-6.64,-11.97,915,399,771,878
120880,-6.76,-10.85,915,399,771,878
120890,-6.86,-10.18,915,399,771,878
120900,-6.96,-8.95,915,399,771,878
120910,-7.04,-8.28,915,399,771,878
120920,-7.12,-7.16,915,399,771,878
120930,-7.19,-6.6,915,399,771,878
120940,-7.25,-5.48,915,399,771,878
120950,-7.29,-4.25,915,399,771,878
120960,-7.34,-3.47,915,399,771,878
120970,-7.36,-1.9,915,399,771,878
120980,-7.38,-1.12,915,399,771,878
120990,-7.38,0.22,915,399,771,878
121000,-7.37,1.57,915,399,771,878
121010,-7.35,2.35,915,399,771,878
121020,-7.31,4.7,915,399,771,878
121030,-7.26,4.92,915,399,771,878
121040,-7.21,5.71,915,399,771,878
121050,-7.15,7.05,915,399,771,878
121060,-7.07,7.72,915,399,771,878
121070,-6.99,8.28,915,399,771,878
121080,-6.91,8.95,915,399,771,878
121090,-6.81,10.18,915,399,771,878
121100,-6.7,10.85,915,399,771,878
121110,-6.59,11.53,915,399,771,878
121120,-6.47,13.09,915,399,771,878
121130,-6.34,13.76,915,399,771,878
121140,-6.2,13.88,915,399,771,878
121150,-6.06,14.32,915,399,771,878
121160,-5.9,15.11,915,399,771,878
121170,-5.75,15.55,915,399,771,878
121180,-5.6,14.88,915,399,771,878
121190,-5.44,15.89,915,399,771,878
121200,-5.3,15.55,915,399,771,878
121210,-5.14,15.55,915,399,771,878
121220,-4.98,15.44,915,399,771,878
121230,-4.83,16.11,915,399,771,878
121240,-4.66,15.67,915,399,771,878
121250,-4.52,15.11,915,399,771,878
121260,-4.35,16.67,915,399,771,878
121270,-4.18,16.23,915,399,771,878
121280,-4.02,15.67,915,399,771,878
121290,-3.87,15.0,915,399,771,878
121300,-3.73,14.44,915,399,771,878
121310,-3.59,13.54,915,399,771,878
121320,-3.45,12.76,915,399,771,878
121330,-3.33,12.09,915,399,771,878
121340,-3.21,11.08,915,399,771,878
121350,-3.11,10.63,915,399,771,878
121360,-3.0,10.41,915,399,771,878
121370,-2.9,9.4,915,399,771,878
121380,-2.81,8.95,915,399,771,878
121390,-2.72,7.72,915,399,771,878
121400,-2.64,6.94,915,399,771,878
121410,-2.59,5.82,915,399,771,878
121420,-2.54,4.81,915,399,771,878
121430,-2.48,4.36,915,399,771,878
121440,-2.45,2.8,915,399,771,878
121450,-2.43,1.9,915,399,771,878
121460,-2.42,0.56,915,399,771,878
121470,-2.41,-0.11,915,399,771,878
121480,-2.42,-1.01,915,399,771,878
121490,-2.43,-2.13,915,399,771,878
121500,-2.46,-2.46,915,399,771,878
121510,-2.49,-3.58,915,399,771,878
121520,-2.52,-3.47,915,399,771,878
121530,-2.56,-4.14,915,399,771,878
121540,-2.6,-4.59,915,399,771,878
121550,-2.66,-5.37,915,399,771,878
121560,-2.72,-6.71,915,399,771,878
121570,-2.78,-7.5,915,399,771,878
121580,-2.87,-8.5,915,399,771,878
121590,-2.95,-8.84,915,399,771,878
121600,-3.04,-9.18,915,399,771,878
121610,-3.14,-9.85,915,399,771,878
121620,-3.24,-10.85,915,399,771,878
121630,-3.35,-10.74,915,399,771,878
121640,-3.47,-10.74,915,399,771,878
121650,-3.57,-11.41,915,399,771,878
121660,-3.69,-11.41,915,399,771,878
121670,-3.8,-11.19,915,399,771,878
121680,-3.92,-11.3,915,399,771,878
121690,-4.02,-10.63,915,399,771,878
121700,-4.13,-10.63,915,399,771,878
121710,-4.23,-10.74,915,399,771,878
121720,-4.35,-10.85,915,399,771,878
121730,-4.46,-11.3,915,399,771,878
121740,-4.57,-10.85,915,399,771,878
121750,-4.68,-11.64,915,399,771,878
121760,-4.8,-11.86,915,399,771,878
121770,-4.92,-11.64,915,399,771,878
121780,-5.04,-11.3,915,399,771,878
121790,-5.15,-11.08,915,399,771,878
121800,-5.26,-10.3,915,399,771,878
121810,-5.36,-9.4,915,399,771,878
121820,-5.45,-8.73,915,399,771,878
121830,-5.53,-8.62,915,399,771,878
121840,-5.62,-8.06,915,399,771,878
121850,-5.69,-7.72,915,399,771,878
121860,-5.77,-7.16,915,399,771,878
121870,-5.84,-6.83,915,399,771,878
121880,-5.91,-6.27,915,399,771,878
121890,-5.97,-6.04,915,399,771,878
121900,-6.04,-6.15,915,399,771,878
121910,-6.09,-5.15,915,399,771,878
121920,-6.14,-4.59,915,399,771,878
121930,-6.19,-4.36,915,399,771,878
121940,-6.22,-3.8,915,399,771,878
121950,-6.26,-2.69,915,399,771,878
121960,-6.29,-1.9,915,399,771,878
121970,-6.3,-1.01,915,399,771,878
121980,-6.31,0.34,915,399,771,878
121990,-6.3,1.34,915,399,771,878
122000,-6.28,1.57,915,399,771,878
122010,-6.26,2.13,915,399,771,878
122020,-6.25,2.13,915,399,771,878
122030,-6.22,3.02,915,399,771,878
122040,-6.19,3.58,915,399,771,878
122050,-6.15,3.58,915,399,771,878
122060,-6.11,4.7,915,399,771,878
122070,-6.07,4.14,915,399,771,878
122080,-6.02,5.04,915,399,771,878
122090,-5.96,6.49,915,399,771,878
122100,-5.9,6.6,915,399,771,878
122110,-5.84,6.94,915,399,771,878
122120,-5.76,6.94,915,399,771,878
122130,-5.7,7.39,915,399,771,878
122140,-5.62,7.5,915,399,771,878
122150,-5.55,8.06,915,399,771,878
122160,-5.47,8.39,915,399,771,878
122170,-5.39,8.17,915,399,771,878
122180,-5.29,9.06,915,399,771,878
122190,-5.21,9.18,915,399,771,878
122200,-5.12,9.18,915,399,771,878
122210,-5.02,9.74,915,399,771,878
122220,-4.92,9.62,915,399,771,878
122230,-4.84,9.62,915,399,771,878
122240,-4.73,9.62,915,399,771,878
122250,-4.64,9.85,915,399,771,878
122260,-4.54,10.07,915,399,771,878
122270,-4.44,9.74,915,399,771,878
122280,-4.35,9.51,915,399,771,878
122290,-4.26,9.18,915,399,771,878
122300,-4.17,8.95,915,399,771,878
122310,-4.07,8.73,915,399,771,878
122320,-4.0,7.72,915,399,771,878
122330,-3.92,7.39,915,399,771,878
122340,-3.85,6.71,915,399,771,878
122350,-3.79,6.6,915,399,771,878
122360,-3.73,6.49,915,399,771,878
122370,-3.66,6.04,915,399,771,878
122380,-3.6,5.82,915,399,771,878
122390,-3.55,5.04,915,399,771,878
122400,-3.5,4.92,915,399,771,878
122410,-3.46,4.48,915,399,771,878
122420,-3.41,4.03,915,399,771,878
122430,-3.37,4.03,915,399,771,878
122440,-3.34,2.57,915,399,771,878
122450,-3.32,1.79,915,399,771,878
122460,-3.31,1.45,915,399,771,878
122470,-3.29,0.78,915,399,771,878
122480,-3.29,0.45,915,399,771,878
122490,-3.29,-0.78,915,399,771,878
122500,-3.3,-0.78,915,399,771,878
122510,-3.31,-1.23,915,399,771,878
122520,-3.33,-1.34,915,399,771,878
122530,-3.33,-1.01,915,399,771,878
122540,-3.35,-1.45,915,399,771,878
122550,-3.36,-1.57,915,399,771,878
122560,-3.38,-2.57,915,399,771,878
122570,-3.41,-2.8,915,399,771,878
122580,-3.44,-2.8,915,399,771,878
122590,-3.47,-3.69,915,399,771,878
122600,-3.51,-3.92,915,399,771,878
122610,-3.55,-4.25,915,399,771,878
122620,-3.61,-5.15,915,399,771,878
122630,-3.66,-6.04,915,399,771,878
122640,-3.72,-6.38,915,399,771,878
122650,-3.78,-6.15,915,399,771,878
122660,-3.85,-6.6,915,399,771,878
122670,-3.91,-6.15,915,399,771,878
122680,-3.97,-5.82,915,399,771,878
122690,-4.04,-6.15,915,399,771,878
122700,-4.09,-5.6,915,399,771,878
122710,-4.15,-6.15,915,399,771,878
122720,-4.21,-5.82,915,399,771,878
122730,-4.27,-5.6,915,399,771,878
122740,-4.33,-6.04,915,399,771,878
122750,-4.39,-5.82,915,399,771,878
122760,-4.45,-5.6,915,399,771,878
122770,-4.5,-5.93,915,399,771,878
122780,-4.56,-6.04,915,399,771,878
122790,-4.62,-5.26,915,399,771,878
122800,-4.67,-5.04,915,399,771,878
122810,-4.72,-5.26,915,399,771,878
122820,-4.77,-4.03,915,399,771,878
122830,-4.81,-3.8,915,399,771,878
122840,-4.85,-3.25,915,399,771,878
122850,-4.88,-3.36,915,399,771,878
122860,-4.91,-2.8,915,399,771,878
122870,-4.94,-3.02,915,399,771,878
122880,-4.97,-3.02,915,399,771,878
122890,-5.0,-2.46,915,399,771,878
122900,-5.03,-2.69,915,399,771,878
122910,-5.05,-2.57,915,399,771,878
122920,-5.07,-1.57,915,399,771,878
122930,-5.09,-2.24,915,399,771,878
122940,-5.11,-2.13,915,399,771,878
122950,-5.13,-1.57,915,399,771,878
122960,-5.15,-1.34,915,399,771,878
122970,-5.16,-1.01,915,399,771,878
122980,-5.17,-0.45,915,399,771,878
122990,-5.17,0.34,915,399,771,878
123000,-5.16,0.9,915,399,771,878
123010,-5.15,1.01,915,399,771,878
123020,-5.14,1.12,915,399,771,878
123030,-5.13,1.9,915,399,771,878
123040,-5.11,1.9,915,399,771,878
123050,-5.09,2.01,915,399,771,878
123060,-5.06,3.02,915,399,771,878
123070,-5.04,2.46,915,399,771,878
123080,-5.02,2.13,915,399,771,878
123090,-5.0,2.01,915,399,771,878
123100,-4.98,1.68,915,399,771,878
123110,-4.96,1.45,915,399,771,878
123120,-4.95,1.01,915,399,771,878
123130,-4.94,1.34,915,399,771,878
123140,-4.93,0.9,915,399,771,878
123150,-4.91,2.24,915,399,771,878
123160,-4.89,2.13,915,399,771,878
123170,-4.87,2.57,915,399,771,878
123180,-4.85,2.35,915,399,771,878
123190,-4.83,2.57,915,399,771,878
123200,-4.79,3.47,915,399,771,878
123210,-4.76,3.25,915,399,771,878
123220,-4.72,3.92,915,399,771,878
123230,-4.69,4.25,915,399,771,878
123240,-4.65,4.03,915,399,771,878
123250,-4.65,4.03,915,399,771,878
123260,-4.57,3.92,915,399,771,878
123270,-4.57,3.92,915,399,771,878
123280,-4.52,2.8,915,399,771,878
123290,-4.49,2.69,915,399,771,878
123300,-4.49,2.69,915,399,771,878
123310,-4.44,2.8,915,399,771,878
123320,-4.41,2.46,915,399,771,878
123330,-4.39,2.69,915,399,771,878
123340,-4.36,3.47,915,399,771,878
123350,-4.36,3.47,915,399,771,878
123360,-4.29,3.13,915,399,771,878
123370,-4.29,3.13,915,399,771,878
123380,-4.23,2.91,915,399,771,878
123390,-4.21,2.57,915,399,771,878
123400,-4.21,2.57,915,399,771,878
123410,-4.16,2.24,915,399,771,878
