T_ang,A_ang,E_ang,Out_ang,T_vel,A_vel,E_vel,P_vel,I_vel,D_vel,M1,M2,M3,M4
-15,-17.23,2.23,4.46,4.46,-0.22,4.69,0.47,-472.56,0.02,386,150,150,386
-15,-17.27,2.27,4.55,4.55,0.22,4.32,0.43,-470.12,-0.08,384,150,150,384
-15,-17.22,2.22,4.43,4.43,1.23,3.2,0.32,-468.21,-0.02,383,150,150,383
-15,-17.15,2.15,4.29,4.29,0.56,3.73,0.37,-466.38,-0.03,383,150,150,383
-15,-17.14,2.14,4.28,4.28,-0.22,4.5,0.45,-464.26,0.07,381,150,150,381
-15,-17.15,2.15,4.3,4.3,-0.22,4.53,0.45,-462.07,0.02,380,150,150,380
-15,-17.13,2.13,4.26,4.26,0.78,3.48,0.35,-457.85,0.03,378,150,150,378
-15,-17.06,2.06,4.12,4.12,1.01,3.11,0.31,-456.13,-0.05,377,150,150,377
-15,-17.01,2.01,4.02,4.02,0.11,3.91,0.39,-454.34,0.03,376,150,150,376
-15,-17.05,2.05,4.09,4.09,-0.34,4.43,0.44,-452.13,-0.1,375,150,150,375
-15,-17.06,2.06,4.12,4.12,0.67,3.45,0.34,-449.98,-0.1,374,150,150,374
-15,-16.97,1.97,3.95,3.95,0.45,3.5,0.35,-448.37,0.05,373,150,150,373
-15,-16.96,1.96,3.92,3.92,-1.01,4.93,0.49,-446.43,0.09,372,150,150,372
-15,-16.97,1.97,3.95,3.95,0.78,3.16,0.32,-444.38,-0.02,372,150,150,372
-15,-16.63,1.63,3.27,3.27,1.12,2.15,0.21,-442.52,0.03,371,150,150,371
-15,-16.6,1.6,3.2,3.2,-0.11,3.31,0.33,-441.08,0.07,370,150,150,370
-15,-16.63,1.63,3.25,3.25,0,3.25,0.33,-439.29,-0.06,369,150,150,369
-15,-16.61,1.61,3.23,3.23,1.01,2.22,0.22,-437.74,-0.07,368,150,150,368
-15,-16.54,1.54,3.08,3.08,0.22,2.86,0.29,-436.5,0.05,368,150,150,368
-15,-16.56,1.56,3.11,3.11,0.22,2.89,0.29,-434.85,-0.12,367,150,150,367
-15,-16.55,1.55,3.1,3.1,0.34,2.76,0.28,-433.33,-0.02,366,150,150,366
-15,-16.49,1.49,2.98,2.98,0,2.98,0.3,-432.09,0.1,365,150,150,365
-15,-16.51,1.51,3.01,3.01,-0.22,3.24,0.32,-430.53,-0.03,365,150,150,365
-15,-16.51,1.51,3.03,3.03,0.45,2.58,0.26,-429,0,364,150,150,364
-15,-16.44,1.44,2.89,2.89,0.34,2.55,0.26,-427.86,0,363,150,150,363
-15,-16.46,1.46,2.93,2.93,0,2.93,0.29,-426.39,0,363,150,150,363
-15,-16.37,1.37,2.75,2.75,0.78,1.96,0.2,-425.4,0.01,362,150,150,362
-15,-16.27,1.27,2.53,2.53,1.79,0.74,0.07,-424.54,-0.09,362,150,150,362
-15,-16.15,1.15,2.29,2.29,1.01,1.29,0.13,-423.96,-0.07,361,150,150,361
-15,-16.13,1.13,2.27,2.27,-0.22,2.49,0.25,-422.85,0.02,361,150,150,361
-15,-16.2,1.2,2.39,2.39,-0.22,2.61,0.26,-421.34,-0.05,360,150,150,360
-15,-16.13,1.13,2.27,2.27,1.01,1.26,0.13,-420.51,0.01,360,150,150,360
-15,-16.08,1.08,2.15,2.15,0.34,1.82,0.18,-419.67,0.03,359,150,150,359
-15,-16.07,1.07,2.14,2.14,-0.22,2.36,0.24,-418.63,-0.03,359,150,150,359
-15,-16.07,1.07,2.14,2.14,1.01,1.13,0.11,-417.62,0,358,150,150,358
-10,-15.99,5.99,11.98,11.98,-0.11,12.09,1.21,-415.02,0,356,150,150,356
-10,-16.01,6.01,12.02,12.02,0.45,11.58,1.16,-408.8,-0.07,353,150,150,353
-10,-15.96,5.96,11.91,11.91,0.22,11.69,1.17,-403.12,0.03,350,150,150,350
-10,-15.86,5.86,11.73,11.73,1.68,10.05,1,-397.72,0.01,348,150,150,348
-10,-15.74,5.74,11.49,11.49,1.57,9.92,0.99,-392.61,-0.01,345,150,150,345
-10,-15.64,5.64,11.27,11.27,0.56,10.71,1.07,-387.43,0.09,343,150,150,343
-10,-15.56,5.56,11.12,11.12,1.68,9.44,0.94,-382.28,-0.07,340,150,150,340
-10,-15.46,5.46,10.92,10.92,0.56,10.36,1.04,-377.26,0,338,150,150,338
-10,-15.41,5.41,10.82,10.82,1.45,9.37,0.94,-372.28,0,335,150,150,335
-10,-15.29,5.29,10.58,10.58,1.79,8.79,0.88,-367.66,-0.01,333,150,150,333
-10,-15.1,5.1,10.2,10.2,2.24,7.96,0.8,-363.52,0.04,331,150,150,331
-10,-14.87,4.87,9.73,9.73,1.57,8.17,0.82,-359.75,0.03,329,150,150,329
-10,-14.8,4.8,9.59,9.59,0.22,9.37,0.94,-355.33,0,327,150,150,327
-10,-14.81,4.81,9.62,9.62,0.11,9.51,0.95,-350.5,0.05,324,150,150,324
-10,-14.76,4.76,9.52,9.52,0.67,8.85,0.89,-345.98,-0.05,322,150,150,322
-10,-14.7,4.7,9.4,9.4,1.01,8.39,0.84,-341.65,0.01,320,150,150,320
-10,-14.61,4.61,9.21,9.21,1.57,7.65,0.76,-337.48,-0.09,318,150,150,318
-10,-14.46,4.46,8.92,8.92,1.12,7.8,0.78,-333.69,0.01,316,150,150,316
-10,-14.34,4.34,8.68,8.68,1.45,7.22,0.72,-329.95,0.01,314,150,150,314
-10,-14.25,4.25,8.49,8.49,0.67,7.82,0.78,-326.09,0,312,150,150,312
-10,-14.1,4.1,8.2,8.2,1.9,6.3,0.63,-322.7,0.06,311,150,150,311
-10,-13.96,3.96,7.93,7.93,0.67,7.26,0.73,-319.41,0,309,150,150,309
-10,-13.96,3.96,7.93,7.93,-0.22,8.15,0.82,-315.44,0.03,307,150,150,307
-10,-13.88,3.88,7.76,7.76,1.57,6.19,0.62,-312.02,0.01,305,150,150,305
-10,-13.67,3.67,7.34,7.34,3.02,4.32,0.43,-309.36,-0.08,304,150,150,304
-10,-13.41,3.41,6.82,6.82,3.02,3.8,0.38,-307.15,-0.07,303,150,150,303
-10,-13.23,3.23,6.45,6.45,1.12,5.33,0.53,-304.81,0.06,302,150,150,302
-10,-13.07,3.07,6.14,6.14,2.24,3.9,0.39,-302.53,-0.09,301,150,150,301
-10,-12.92,2.92,5.83,5.83,1.34,4.49,0.45,-300.36,0.01,299,150,150,299
-10,-12.87,2.87,5.75,5.75,0.22,5.52,0.55,-297.69,0.01,298,150,150,298
-10,-12.82,2.82,5.64,5.64,1.12,4.52,0.45,-295.1,-0.02,297,150,150,297
-10,-12.76,2.76,5.52,5.52,-0.45,5.97,0.6,-292.59,0.12,295,150,150,295
-10,-12.85,2.85,5.69,5.69,-1.34,7.04,0.7,-289.38,0.14,294,150,150,294
-10,-12.82,2.82,5.64,5.64,1.12,4.52,0.45,-286.7,-0.02,293,150,150,293
-10,-12.71,2.71,5.43,5.43,-0.22,5.65,0.57,-284.46,0.08,291,150,150,291
-10,-12.78,2.78,5.55,5.55,-0.9,6.45,0.64,-281.38,-0.01,290,150,150,290
-10,-12.73,2.73,5.45,5.45,0.9,4.56,0.46,-278.87,0.06,289,150,150,289
-10,-12.66,2.66,5.33,5.33,0,5.33,0.53,-276.48,0.02,287,150,150,287
-10,-12.64,2.64,5.27,5.27,-0.11,5.39,0.54,-273.91,0.07,286,150,150,286
-10,-12.64,2.64,5.27,5.27,0.45,4.83,0.48,-271.2,-0.05,285,150,150,285
-10,-12.55,2.55,5.1,5.1,2.01,3.09,0.31,-269.03,-0.05,284,150,150,284
-10,-12.41,2.41,4.82,4.82,1.57,3.26,0.33,-267.22,-0.1,283,150,150,283
-10,-12.26,2.26,4.53,4.53,1.01,3.52,0.35,-265.61,-0.02,282,150,150,282
-10,-12.13,2.13,4.26,4.26,1.45,2.81,0.28,-264.12,0.03,281,150,150,281
-10,-11.91,1.91,3.81,3.81,3.8,0.01,0,-263.17,-0.11,281,150,150,281
-10,-11.49,1.49,2.97,2.97,4.03,-1.06,-0.11,-263.58,-0.03,281,150,150,281
-10,-11.22,1.22,2.45,2.45,1.23,1.22,0.12,-263.51,0.11,281,150,150,281
-10,-11.16,1.16,2.32,2.32,0.22,2.1,0.21,-262.55,0.05,281,150,150,281
-10,-11.2,1.2,2.41,2.41,-0.67,3.08,0.31,-261.13,-0.05,280,150,150,280
-10,-11.27,1.27,2.54,2.54,-0.45,2.98,0.3,-259.63,0.05,279,150,150,279
-10,-11.2,1.2,2.39,2.39,1.23,1.16,0.12,-258.81,0.01,279,150,150,279
-10,-11.14,1.14,2.28,2.28,0.34,1.95,0.19,-257.99,-0.02,278,150,150,278
-10,-11.18,1.18,2.37,2.37,-0.67,3.04,0.3,-256.65,0,278,150,150,278
-10,-11.18,1.18,2.35,2.35,0.56,1.79,0.18,-255.59,0.06,277,150,150,277
-10,-11.19,1.19,2.38,2.38,-0.45,2.83,0.28,-254.31,-0.02,277,150,150,277
-10,-11.18,1.18,2.35,2.35,-0.34,2.69,0.27,-253.15,0.07,276,150,150,276
-10,-11.16,1.16,2.31,2.31,0.34,1.97,0.2,-252.14,0,275,150,150,275
-10,-11.17,1.17,2.34,2.34,-0.45,2.79,0.28,-250.92,0.09,275,150,150,275
-10,-11.15,1.15,2.3,2.3,0.56,1.74,0.17,-249.91,-0.02,274,150,150,274
-10,-11.14,1.14,2.27,2.27,0,2.27,0.23,-248.8,-0.05,274,150,150,274
-10,-11.16,1.16,2.31,2.31,-0.22,2.54,0.25,-247.54,0.04,273,150,150,273
-10,-11.15,1.15,2.3,2.3,0.45,1.85,0.19,-246.46,-0.02,273,150,150,273
-10,-11.11,1.11,2.21,2.21,0.56,1.66,0.17,-245.53,0.01,272,150,150,272
-10,-11.07,1.07,2.15,2.15,0.22,1.92,0.19,-244.59,0.03,272,150,150,272
-10,-11.08,1.08,2.16,2.16,-0.11,2.27,0.23,-243.51,0.03,271,150,150,271
-10,-11.05,1.05,2.1,2.1,0.34,1.77,0.18,-242.64,0.01,271,150,150,271
-10,-11.04,1.04,2.09,2.09,0.22,1.87,0.19,-241.61,0.02,270,150,150,270
-10,-11,1,2.01,2.01,0.56,1.45,0.14,-240.87,0,270,150,150,270
-10,-11.03,1.03,2.06,2.06,-0.22,2.29,0.23,-239.8,0.05,269,150,150,269
-10,-11.05,1.05,2.1,2.1,-0.11,2.22,0.22,-238.7,0,269,150,150,269
-10,-11.06,1.06,2.12,2.12,0.34,1.78,0.18,-237.67,0.01,268,150,150,268
-10,-11.02,1.02,2.05,2.05,0.45,1.6,0.16,-236.89,-0.03,268,150,150,268
-10,-11.04,1.04,2.08,2.08,-0.22,2.3,0.23,-235.78,-0.02,267,150,150,267
-5,-10.99,5.99,11.98,11.98,0.45,11.53,1.15,-233.58,0,266,150,150,266
-5,-10.97,5.97,11.94,11.94,0.78,11.15,1.12,-227.76,0,263,150,150,263
-5,-10.91,5.91,11.82,11.82,0.56,11.26,1.13,-222.15,-0.05,260,150,150,260
-5,-10.82,5.82,11.64,11.64,1.23,10.41,1.04,-216.77,-0.05,257,150,150,257
-5,-10.74,5.74,11.47,11.47,1.01,10.47,1.05,-211.43,-0.07,255,150,150,255
-5,-10.6,5.6,11.2,11.2,2.01,9.19,0.92,-206.37,-0.08,252,150,150,252
-5,-10.4,5.4,10.8,10.8,2.35,8.45,0.84,-201.86,0.02,250,150,150,250
-5,-10.24,5.24,10.49,10.49,1.45,9.03,0.9,-197.36,-0.04,248,150,150,248
-5,-10.15,5.15,10.29,10.29,1.23,9.06,0.91,-192.61,-0.01,245,150,150,245
-5,-10.04,5.04,10.08,10.08,1.34,8.74,0.87,-188,-0.04,243,150,150,243
-5,-9.93,4.93,9.86,9.86,1.23,8.63,0.86,-183.55,-0.04,241,150,150,241
-5,-9.73,4.73,9.46,9.46,1.68,7.79,0.78,-179.72,0.01,239,150,150,239
-5,-9.5,4.5,9,9,3.02,5.98,0.6,-176.26,0.02,237,150,150,237
-5,-9.16,4.16,8.33,8.33,3.92,4.41,0.44,-173.61,-0.1,236,150,150,236
-5,-8.78,3.78,7.56,7.56,3.8,3.75,0.38,-171.54,-0.03,235,150,150,235
-5,-8.55,3.55,7.09,7.09,1.57,5.53,0.55,-169.18,0,234,150,150,234
-5,-8.47,3.47,6.94,6.94,-0.22,7.16,0.72,-166.1,0.08,232,150,150,232
-5,-8.48,3.48,6.97,6.97,0.34,6.63,0.66,-162.59,0,230,150,150,230
-5,-8.04,3.04,6.08,6.08,1.01,5.08,0.51,-141.27,0,220,150,150,220
-5,-7.9,2.9,5.8,5.8,1.57,4.24,0.42,-138.79,-0.07,219,150,150,219
-5,-7.68,2.68,5.36,5.36,2.35,3.01,0.3,-136.92,-0.06,218,150,150,218
-5,-7.39,2.39,4.78,4.78,2.57,2.21,0.22,-135.58,-0.03,217,150,150,217
-5,-7.1,2.1,4.2,4.2,2.01,2.19,0.22,-134.58,0.03,217,150,150,217
-5,-7,2,3.99,3.99,-0.22,4.22,0.42,-132.84,-0.02,216,150,150,216
-5,-7,2,4.01,4.01,-0.22,4.23,0.42,-130.72,0.03,215,150,150,215
-5,-6.96,1.96,3.93,3.93,0.67,3.25,0.33,-128.97,0,214,150,150,214
-5,-6.96,1.96,3.93,3.93,0.22,3.7,0.37,-127.12,0,213,150,150,213
-5,-6.95,1.95,3.9,3.9,0.22,3.67,0.37,-125.34,0,212,150,150,212
-5,-6.94,1.94,3.88,3.88,0.22,3.66,0.37,-123.47,0,211,150,150,211
-5,-6.96,1.96,3.91,3.91,-0.11,4.02,0.4,-121.55,0.02,210,150,150,210
-5,-6.94,1.94,3.87,3.87,0.67,3.2,0.32,-119.75,-0.04,209,150,150,209
-5,-6.89,1.89,3.79,3.79,0.45,3.34,0.33,-118.15,0,208,150,150,208
-5,-6.87,1.87,3.74,3.74,0.45,3.3,0.33,-116.41,-0.02,208,150,150,208
-5,-6.84,1.84,3.69,3.69,0.56,3.13,0.31,-114.77,-0.02,207,150,150,207
-5,-6.78,1.78,3.56,3.56,0.56,3,0.3,-113.31,0.03,206,150,150,206
-5,-6.77,1.77,3.53,3.53,0.67,2.86,0.29,-111.68,-0.02,205,150,150,205
-5,-6.68,1.68,3.37,3.37,1.01,2.36,0.24,-110.42,0.01,205,150,150,205
-5,-6.62,1.62,3.24,3.24,0.45,2.79,0.28,-109.14,0.01,204,150,150,204
-5,-6.62,1.62,3.24,3.24,-0.11,3.35,0.34,-107.58,0.02,203,150,150,203
-5,-6.62,1.62,3.24,3.24,0,3.24,0.32,-105.97,0.02,202,150,150,202
-5,-6.61,1.61,3.23,3.23,0.34,2.89,0.29,-104.43,0,202,150,150,202
-5,-6.59,1.59,3.19,3.19,0,3.19,0.32,-102.96,0.03,201,150,150,201
-5,-6.58,1.58,3.16,3.16,0.34,2.82,0.28,-101.48,0,200,150,150,200
-5,-6.53,1.53,3.06,3.06,0.45,2.61,0.26,-100.21,0,199,150,150,199
-5,-6.48,1.48,2.96,2.96,0.22,2.74,0.27,-98.99,0,199,150,150,199
-5,-6.44,1.44,2.88,2.88,0.67,2.21,0.22,-97.8,-0.02,198,150,150,198
-5,-6.36,1.36,2.73,2.73,1.01,1.72,0.17,-96.84,0.03,198,150,150,198
-5,-6.29,1.29,2.57,2.57,0.56,2.01,0.2,-95.96,0.01,197,150,150,197
-5,-6.26,1.26,2.53,2.53,0.22,2.31,0.23,-94.84,-0.02,197,150,150,197
-5,-6.26,1.26,2.52,2.52,0,2.52,0.25,-93.68,0.03,196,150,150,196
-5,-6.26,1.26,2.52,2.52,0.22,2.29,0.23,-92.45,0,196,150,150,196
-5,-6.22,1.22,2.45,2.45,0.22,2.22,0.22,-91.42,0.03,195,150,150,195
-5,-6.24,1.24,2.47,2.47,0.11,2.36,0.24,-90.18,-0.03,194,150,150,194
-5,-6.2,1.2,2.39,2.39,0.56,1.83,0.18,-89.21,-0.02,194,150,150,194
-5,-6.22,1.22,2.43,2.43,-0.22,2.66,0.27,-87.94,0.02,193,150,150,193
-5,-6.16,1.16,2.32,2.32,1.12,1.2,0.12,-87.08,-0.04,193,150,150,193
-5,-6.06,1.06,2.11,2.11,1.57,0.54,0.05,-86.57,0,193,150,150,193
0,-5.91,5.91,11.82,11.82,1.45,10.36,1.04,-83.35,0.01,191,150,150,191
0,-5.82,5.82,11.63,11.63,0.45,11.19,1.12,-78,0,188,150,150,188
0,-5.8,5.8,11.61,11.61,0.22,11.38,1.14,-72.28,0.07,185,150,150,185
0,-5.69,5.69,11.38,11.38,1.9,9.48,0.95,-67.13,-0.02,183,150,150,183
0,-5.47,5.47,10.95,10.95,2.35,8.6,0.86,-62.71,0.01,180,150,150,180
0,-5.25,5.25,10.5,10.5,2.91,7.59,0.76,-58.51,0.01,178,150,150,178
0,-4.99,4.99,9.98,9.98,2.24,7.74,0.77,-54.72,-0.01,176,150,150,176
0,-4.82,4.82,9.63,9.63,1.23,8.4,0.84,-50.69,0,174,150,150,174
0,-4.77,4.77,9.54,9.54,0.34,9.2,0.92,-46.2,-0.02,172,150,150,172
0,-4.75,4.75,9.51,9.51,0.56,8.95,0.89,-41.54,-0.03,170,150,150,170
0,-4.71,4.71,9.42,9.42,0.45,8.98,0.9,-37.04,0,168,150,150,168
0,-4.63,4.63,9.26,9.26,1.23,8.02,0.8,-32.83,0,166,150,150,166
0,-4.48,4.48,8.96,8.96,1.57,7.4,0.74,-29.03,-0.01,164,150,150,164
0,-4.31,4.31,8.63,8.63,2.24,6.39,0.64,-25.53,-0.04,162,150,150,162
0,-4,4,8,8,4.92,3.07,0.31,-22.96,-0.07,161,150,150,161
0,-3.19,3.19,6.39,6.39,10.85,-4.47,-0.45,-23.34,-0.17,161,150,150,161
0,-1.86,1.86,3.73,3.73,15.33,-11.6,-1.16,-27.16,-0.21,164,150,150,164
10,-0.61,10.61,21.22,21.22,7.05,14.17,1.42,-29.12,0.18,163,150,150,163
10,-0.57,10.57,21.14,21.14,-4.81,25.95,2.6,-18.6,0.13,157,150,150,157
10,-1.15,11.15,22.3,22.3,-5.37,27.67,2.77,-4.79,-0.09,151,150,150,151
10,-1.34,11.34,22.68,22.68,1.79,20.89,2.09,7.26,-0.11,150,154,154,150
10,-0.91,10.91,21.81,21.81,5.82,15.99,1.6,16.12,-0.05,150,158,158,150
10,-0.54,10.54,21.08,21.08,0.67,20.41,2.04,25.11,0.1,150,163,163,150
10,-0.59,10.59,21.18,21.18,-0.45,21.63,2.16,35.93,-0.03,150,169,169,150
10,-0.56,10.56,21.11,21.11,0.9,20.22,2.02,46.3,0.03,150,174,174,150
10,-0.44,10.44,20.89,20.89,1.23,19.66,1.97,56.22,-0.01,150,179,179,150
10,-0.34,10.34,20.68,20.68,1.12,19.56,1.96,66.06,-0.01,150,184,184,150
10,-0.18,10.18,20.36,20.36,2.01,18.34,1.83,75.57,-0.03,150,188,188,150
10,0.13,9.87,19.74,19.74,3.58,16.16,1.62,84.12,-0.06,150,192,192,150
10,0.78,9.22,18.44,18.44,9.4,9.04,0.9,90.62,-0.29,150,195,195,150
10,1.95,8.05,16.09,16.09,11.53,4.56,0.46,93.31,0.03,150,196,196,150
10,2.84,7.16,14.33,14.33,4.92,9.4,0.94,96.56,0.17,150,198,198,150
10,3,7,14.01,14.01,-1.12,15.13,1.51,102.93,0.07,150,202,202,150
10,2.88,7.12,14.24,14.24,-0.34,14.58,1.46,110.59,-0.03,150,206,206,150
10,3,7,13.99,13.99,1.79,12.2,1.22,116.94,0.06,150,209,209,150
10,3.09,6.91,13.83,13.83,-0.11,13.94,1.39,123.46,0.02,150,212,212,150
10,3.11,6.89,13.78,13.78,1.12,12.66,1.27,130.2,-0.02,150,215,215,150
10,3.28,6.72,13.43,13.43,2.24,11.2,1.12,136.06,-0.04,150,218,218,150
10,3.28,6.72,13.43,13.43,2.35,11.08,1.11,141.57,0.01,150,221,221,150
10,3.41,6.59,13.18,13.18,1.57,11.62,1.16,147.26,0.03,150,224,224,150
10,3.42,6.58,13.15,13.15,1.23,11.92,1.19,153.1,0,150,227,227,150
10,3.47,6.53,13.07,13.07,2.01,11.06,1.11,158.9,0.01,150,230,230,150
10,3.56,6.44,12.89,12.89,1.79,11.1,1.11,164.33,0.01,150,232,232,150
10,3.77,6.23,12.45,12.45,1.79,10.66,1.07,169.65,0.01,150,235,235,150
10,4,6,12.01,12.01,2.57,9.43,0.94,174.75,-0.03,150,237,237,150
10,4.31,5.69,11.38,11.38,3.02,8.36,0.84,179.14,-0.01,150,239,239,150
10,4.65,5.35,10.71,10.71,2.91,7.8,0.78,183.14,0.02,150,241,241,150
10,4.98,5.02,10.05,10.05,3.25,6.8,0.68,186.78,-0.01,150,243,243,150
10,5.33,4.67,9.35,9.35,3.25,6.1,0.61,190.06,-0.03,150,245,245,150
10,5.61,4.39,8.77,8.77,3.36,5.42,0.54,193.05,0,150,246,246,150
10,6.26,3.74,7.48,7.48,8.28,-0.8,-0.08,194.31,-0.16,150,247,247,150
10,7.4,2.6,5.2,5.2,10.52,-5.32,-0.53,191.92,0.04,150,245,245,150
10,7.96,2.04,4.09,4.09,0.67,3.42,0.34,191.79,0.13,150,246,246,150
10,7.77,2.23,4.47,4.47,-3.02,7.49,0.75,195.09,-0.01,150,247,247,150
10,7.63,2.37,4.74,4.74,0.56,4.18,0.42,198.07,-0.09,150,249,249,150
10,7.81,2.19,4.37,4.37,2.35,2.02,0.2,199.4,-0.02,150,249,249,150
10,7.89,2.11,4.22,4.22,-0.67,4.89,0.49,201.2,0.02,150,250,250,150
10,7.77,2.23,4.47,4.47,-1.9,6.37,0.64,204,0.03,150,252,252,150
10,7.9,2.1,4.2,4.2,2.69,1.52,0.15,205.69,-0.05,150,252,252,150
10,8.02,1.98,3.95,3.95,0.34,3.62,0.36,207.11,0.08,150,253,253,150
10,7.97,2.03,4.06,4.06,-0.45,4.51,0.45,209.42,0.02,150,254,254,150
10,7.94,2.06,4.12,4.12,0.78,3.34,0.33,211.54,-0.05,150,255,255,150
10,7.95,2.05,4.09,4.09,-0.67,4.76,0.48,213.4,0.1,150,256,256,150
10,7.97,2.03,4.06,4.06,0.56,3.5,0.35,217.3,-0.02,150,258,258,150
10,8.02,1.98,3.95,3.95,0.34,3.62,0.36,219.06,0,150,259,259,150
10,8.05,1.95,3.9,3.9,0.22,3.67,0.37,220.91,0,150,260,260,150
10,8.12,1.88,3.77,3.77,0.22,3.55,0.35,222.55,0.03,150,261,261,150
10,8.1,1.9,3.8,3.8,0.22,3.57,0.36,224.53,-0.07,150,262,262,150
10,8.16,1.84,3.67,3.67,0.67,3,0.3,226.05,0,150,263,263,150
10,8.2,1.8,3.6,3.6,0.9,2.71,0.27,227.55,0,150,263,263,150
10,8.35,1.65,3.29,3.29,1.68,1.61,0.16,228.55,-0.02,150,264,264,150
10,8.51,1.49,2.97,2.97,1.01,1.96,0.2,229.4,0.04,150,264,264,150
10,8.67,1.33,2.66,2.66,1.57,1.09,0.11,230.12,-0.05,150,265,265,150
10,8.98,1.02,2.04,2.04,5.37,-3.33,-0.33,229.74,-0.13,150,264,264,150
0,9.88,-9.88,-19.76,-19.76,10.07,-29.83,-2.98,216.98,-0.29,150,256,256,150
0,10.47,-10.47,-20.93,-20.93,1.01,-21.94,-2.19,204.1,0.1,150,251,251,150
0,10.36,-10.36,-20.71,-20.71,-3.58,-17.13,-1.71,194.4,0.11,150,246,246,150
0,9.97,-9.97,-19.94,-19.94,-2.8,-17.14,-1.71,186.16,-0.06,150,242,242,150
0,9.76,-9.76,-19.52,-19.52,-1.57,-17.95,-1.79,177.33,0.05,150,237,237,150
0,9.72,-9.72,-19.43,-19.43,0.34,-19.77,-1.98,167.77,0,150,232,232,150
0,9.62,-9.62,-19.25,-19.25,-1.9,-17.35,-1.73,158.6,0.02,150,228,228,150
0,9.41,-9.41,-18.81,-18.81,-3.47,-15.34,-1.53,150.29,0.11,150,224,224,150
0,8.97,-8.97,-17.94,-17.94,-5.15,-12.79,-1.28,143.27,0.08,150,221,221,150
0,8.4,-8.4,-16.79,-16.79,-5.6,-11.2,-1.12,137.5,0.02,150,218,218,150
0,7.93,-7.93,-15.87,-15.87,-3.36,-12.51,-1.25,131.58,0.01,150,215,215,150
0,7.75,-7.75,-15.5,-15.5,-0.22,-15.28,-1.53,124.5,-0.01,150,211,211,150
0,7.76,-7.76,-15.53,-15.53,0.22,-15.75,-1.58,116.58,0,150,207,207,150
0,7.77,-7.77,-15.54,-15.54,-0.34,-15.21,-1.52,108.84,0,150,203,203,150
0,7.56,-7.56,-15.12,-15.12,-2.24,-12.88,-1.29,102.1,-0.03,150,200,200,150
0,7.22,-7.22,-14.44,-14.44,-3.02,-11.41,-1.14,95.98,0.08,150,197,197,150
0,6.78,-6.78,-13.57,-13.57,-3.13,-10.43,-1.04,90.72,-0.02,150,194,194,150
0,6.45,-6.45,-12.91,-12.91,-1.68,-11.23,-1.12,85.33,-0.01,150,192,192,150
0,6.33,-6.33,-12.67,-12.67,-0.11,-12.56,-1.26,79.39,-0.03,150,189,189,150
0,6.41,-6.41,-12.82,-12.82,1.01,-13.83,-1.38,72.62,0.03,150,185,185,150
0,6.38,-6.38,-12.77,-12.77,-2.13,-10.64,-1.06,66.43,0.07,150,182,182,150
0,6.05,-6.05,-12.11,-12.11,-4.14,-7.97,-0.8,61.93,0.05,150,180,180,150
0,5.67,-5.67,-11.34,-11.34,-3.13,-8.2,-0.82,58.08,0.02,150,178,178,150
0,5.48,-5.48,-10.96,-10.96,-1.34,-9.62,-0.96,53.53,-0.01,150,176,176,150
0,5.44,-5.44,-10.89,-10.89,0.22,-11.11,-1.11,48.31,-0.05,150,173,173,150
0,5.5,-5.5,-11,-11,0.45,-11.45,-1.14,42.64,0,150,170,170,150
0,5.48,-5.48,-10.96,-10.96,-1.12,-9.84,-0.98,37.39,0.04,150,168,168,150
0,5.36,-5.36,-10.72,-10.72,-1.12,-9.6,-0.96,32.57,0.02,150,165,165,150
0,5.19,-5.19,-10.38,-10.38,-1.9,-8.48,-0.85,28.17,-0.02,150,163,163,150
0,5.01,-5.01,-10.02,-10.02,-1.9,-8.12,-0.81,24.09,0,150,161,161,150
0,4.8,-4.8,-9.6,-9.6,-2.13,-7.47,-0.75,20.26,-0.02,150,159,159,150
0,4.6,-4.6,-9.19,-9.19,-1.79,-7.4,-0.74,16.6,-0.04,150,157,157,150
0,4.48,-4.48,-8.95,-8.95,-0.78,-8.17,-0.82,12.72,-0.01,150,155,155,150
0,4.44,-4.44,-8.87,-8.87,-0.45,-8.42,-0.84,8.52,0.02,150,153,153,150
0,4.39,-4.39,-8.79,-8.79,-0.34,-8.45,-0.85,4.35,-0.03,150,151,151,150
0,4.39,-4.39,-8.77,-8.77,-0.11,-8.66,-0.87,0.01,0.02,150,150,150,150
0,4.33,-4.33,-8.66,-8.66,-1.01,-7.65,-0.77,-4.04,0.02,152,150,150,152
0,4.24,-4.24,-8.48,-8.48,-1.45,-7.02,-0.7,-7.83,0.05,154,150,150,154
0,4.02,-4.02,-8.04,-8.04,-2.8,-5.25,-0.52,-10.9,-0.02,155,150,150,155
0,3.71,-3.71,-7.43,-7.43,-3.47,-3.96,-0.4,-13,0,156,150,150,156
0,3.46,-3.46,-6.92,-6.92,-1.45,-5.47,-0.55,-15.42,-0.06,158,150,150,158
0,3.43,-3.43,-6.85,-6.85,0.22,-7.08,-0.71,-18.64,-0.03,159,150,150,159
0,3.45,-3.45,-6.9,-6.9,-0.22,-6.67,-0.67,-22.17,0,161,150,150,161
0,3.39,-3.39,-6.78,-6.78,-1.01,-5.78,-0.58,-25.27,-0.01,162,150,150,162
0,3.32,-3.32,-6.64,-6.64,0.22,-6.87,-0.69,-28.19,-0.12,164,150,150,164
